chr,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,mid,direction,is_sig
chr21,23929368,23929942,575,*,5,1.668103238990448,0.6388952820416944,1.4518699661929093,0.41362873883664886,0.973418827475549,91777,91781,5,23929655,Hyper (ALS>Ctrl),FALSE
chr21,31216728,31217192,465,*,6,0.594903685474283,0.3505077265139159,1.4517644279953705,0.41367008458158105,0.973418827475549,149777,149782,6,31216960,Hyper (ALS>Ctrl),FALSE
chr21,8842931,8843193,263,*,3,0.8759301278510714,0.7720350357548575,1.4516719486468632,0.413687804186552,0.973418827475549,5170,5172,3,8843062,Hyper (ALS>Ctrl),FALSE
chr21,42686671,42686809,139,*,5,0.359529920255461,-0.44610621293187736,-1.4516212103329753,0.41371143032651325,0.973418827475549,277028,277032,5,42686740,Hypo (ALS<Ctrl),FALSE
chr21,19202896,19202998,103,*,3,0.22719862906037278,0.9649638392016254,1.4514094301869367,0.41380593488635825,0.973418827475549,59617,59619,3,19202947,Hyper (ALS>Ctrl),FALSE
chr21,21199990,21201392,1403,*,12,2.2785185256916947,-0.41915812606608344,-1.4513528734042231,0.4138118414213486,0.973418827475549,74175,74186,12,21200691,Hypo (ALS<Ctrl),FALSE
chr21,27390516,27391435,920,*,8,2.471819017914396,0.4890414259900591,1.4513383405406897,0.4138118414213486,0.973418827475549,119369,119376,8,27390975,Hyper (ALS>Ctrl),FALSE
chr21,40362493,40363544,1052,*,8,1.958785714986035,-0.5813075106461252,-1.4509857608419972,0.41397131786608704,0.973418827475549,247977,247984,8,40363018,Hypo (ALS<Ctrl),FALSE
chr21,34877002,34877430,429,*,6,0.9677194316590931,-0.39690318620489057,-1.4509524996265135,0.4140067570760289,0.973418827475549,188437,188442,6,34877216,Hypo (ALS<Ctrl),FALSE
chr21,40960684,40960691,8,*,6,1.0009036753436567,-0.39690318616317694,-1.4509524990588576,0.4140067570760289,0.973418827475549,253534,253539,6,40960687,Hypo (ALS<Ctrl),FALSE
chr21,5225713,5225725,13,*,3,0.16408050804716104,0.39386774684578996,1.4508735568651505,0.4140362897509805,0.973418827475549,336,338,3,5225719,Hyper (ALS>Ctrl),FALSE
chr21,32362499,32362693,195,*,4,0.2695337920568762,-0.44256436763181584,-1.4508227957288906,0.4140481028209611,0.973418827475549,163491,163494,4,32362596,Hypo (ALS<Ctrl),FALSE
chr21,23313618,23314679,1062,*,14,2.925990336007276,0.39156561386936173,1.4507986555182324,0.4140481028209611,0.973418827475549,87058,87071,14,23314148,Hyper (ALS>Ctrl),FALSE
chr21,16936439,16937102,664,*,3,0.7797170270623107,-0.6178678339866198,-1.4507796006109728,0.4140481028209611,0.973418827475549,45336,45338,3,16936770,Hypo (ALS<Ctrl),FALSE
chr21,37815408,37815592,185,*,3,0.3251316041601382,0.3602231798154888,1.450727410764192,0.41405991589094177,0.973418827475549,221382,221384,3,37815500,Hyper (ALS>Ctrl),FALSE
chr21,41186851,41187245,395,*,4,1.2529249135438523,-1.0144093891598904,-1.4506319666512684,0.4141012616358739,0.973418827475549,255888,255891,4,41187048,Hypo (ALS<Ctrl),FALSE
chr21,25674104,25674795,692,*,7,1.3010291962601435,0.45977912885743333,1.450207266910848,0.41426073808061237,0.973418827475549,104224,104230,7,25674449,Hyper (ALS>Ctrl),FALSE
chr21,32142245,32142449,205,*,3,0.6706199888829578,0.7238120369855989,1.4501233188803213,0.41428436422057363,0.973418827475549,160981,160983,3,32142347,Hyper (ALS>Ctrl),FALSE
chr21,17982141,17982945,805,*,5,1.3354536003214106,0.7346909482004671,1.4499921799848396,0.41432570996550583,0.973418827475549,51346,51350,5,17982543,Hyper (ALS>Ctrl),FALSE
chr21,32585411,32585648,238,*,6,0.8072622243950303,0.30809956571490554,1.4495201416281576,0.41447927987525396,0.973418827475549,166319,166324,6,32585529,Hyper (ALS>Ctrl),FALSE
chr21,21113196,21113413,218,*,7,0.549542378738119,0.4492628431442031,1.4495198096521815,0.41447927987525396,0.973418827475549,73458,73464,7,21113304,Hyper (ALS>Ctrl),FALSE
chr21,38146428,38146647,220,*,4,0.6329870845138567,-0.561310058559267,-1.449435227081923,0.4145147190851959,0.973418827475549,224308,224311,4,38146537,Hypo (ALS<Ctrl),FALSE
chr21,34784824,34785216,393,*,9,0.6948249356652468,0.19161987990855822,1.4494130604608018,0.4145324386901668,0.973418827475549,187344,187352,9,34785020,Hyper (ALS>Ctrl),FALSE
chr21,26118786,26120074,1289,*,8,2.0698886769379787,-0.387361803652568,-1.4489528139910346,0.41476870008977934,0.973418827475549,109010,109017,8,26119430,Hypo (ALS<Ctrl),FALSE
chr21,44086739,44086784,46,*,4,0.5914018455571661,-0.8776756254517414,-1.4486931859179613,0.4148454850446534,0.973418827475549,292752,292755,4,44086761,Hypo (ALS<Ctrl),FALSE
chr21,16005255,16005755,501,*,3,0.7470664623031241,-0.6090455092961123,-1.44855712264239,0.4148986438595662,0.973418827475549,38374,38376,3,16005505,Hypo (ALS<Ctrl),FALSE
chr21,15977007,15977279,273,*,3,0.48667028067476,0.591874734613118,1.4484886438154558,0.4149281765345178,0.973418827475549,38113,38115,3,15977143,Hyper (ALS>Ctrl),FALSE
chr21,38978292,38978550,259,*,3,0.9952219906749971,1.052888960346162,1.4484452936610683,0.41495180267447906,0.973418827475549,233046,233048,3,38978421,Hyper (ALS>Ctrl),FALSE
chr21,17117876,17118497,622,*,4,0.8110639609826339,-0.939726661706389,-1.4483988840154247,0.41500496148939187,0.973418827475549,46341,46344,4,17118186,Hypo (ALS<Ctrl),FALSE
chr21,35472823,35473282,460,*,7,0.7642799833124174,-0.3754979868548163,-1.4483011172702238,0.41502858762935313,0.973418827475549,194137,194143,7,35473052,Hypo (ALS<Ctrl),FALSE
chr21,37679725,37680266,542,*,6,0.4728675776701677,-0.46978381159112204,-1.448271803236393,0.41504630723432406,0.973418827475549,220003,220008,6,37679995,Hypo (ALS<Ctrl),FALSE
chr21,43656658,43657354,697,*,12,3.1077051854485456,0.41412653618968553,1.4482338653901243,0.41505812030430467,0.973418827475549,285552,285563,12,43657006,Hyper (ALS>Ctrl),FALSE
chr21,23084719,23085282,564,*,4,0.9370742057542873,-0.5838727139837989,-1.4482260608988575,0.41505812030430467,0.973418827475549,85634,85637,4,23085000,Hypo (ALS<Ctrl),FALSE
chr21,9581449,9581501,53,*,3,1.0575042955018645,0.7605323461154636,1.448196313415816,0.415064026839295,0.973418827475549,6655,6657,3,9581475,Hyper (ALS>Ctrl),FALSE
chr21,43192909,43192996,88,*,3,0.3413307434641379,0.9922165814135184,1.4481791845041527,0.415064026839295,0.973418827475549,282721,282723,3,43192952,Hyper (ALS>Ctrl),FALSE
chr21,34629576,34630922,1347,*,13,4.33503895456892,-0.35791133024371674,-1.4478532010839673,0.4152057836790625,0.973418827475549,185782,185794,13,34630249,Hypo (ALS<Ctrl),FALSE
chr21,30679438,30680646,1209,*,6,2.16924637842348,0.798767662452064,1.447071903546578,0.4155601757784813,0.973418827475549,144845,144850,6,30680042,Hyper (ALS>Ctrl),FALSE
chr21,22026800,22027126,327,*,4,0.9225140996816229,0.6606163079622313,1.4468731568184987,0.41566649340830697,0.973418827475549,79785,79788,4,22026963,Hyper (ALS>Ctrl),FALSE
chr21,39437775,39438339,565,*,5,0.62846079925448,0.43060251345036643,1.4467284665112354,0.4156960260832585,0.973418827475549,238495,238499,5,39438057,Hyper (ALS>Ctrl),FALSE
chr21,29778047,29778118,72,*,3,0.25080387108403834,-0.8382171673947507,-1.446532240591456,0.4157728110381326,0.973418827475549,138063,138065,3,29778082,Hypo (ALS<Ctrl),FALSE
chr21,32200559,32200735,177,*,10,0.9063696712172069,-0.2501033775379078,-1.4464811397065462,0.4157787175731229,0.973418827475549,161508,161517,10,32200647,Hypo (ALS<Ctrl),FALSE
chr21,28996740,28997453,714,*,11,1.3427595117489408,0.34447212792638743,1.446382741418554,0.41581415678306477,0.973418827475549,130759,130769,11,28997096,Hyper (ALS>Ctrl),FALSE
chr21,35277835,35277916,82,*,3,0.21699954663937016,0.605242038476073,1.4461262278805196,0.4159145678779001,0.973418827475549,192321,192323,3,35277875,Hyper (ALS>Ctrl),FALSE
chr21,26045493,26046754,1262,*,17,2.8583115265717693,-0.2996222694295228,-1.4458206283319948,0.4160090724377451,0.973418827475549,108195,108211,17,26046123,Hypo (ALS<Ctrl),FALSE
chr21,45024930,45025018,89,*,4,0.40344642287545546,-0.6166652293926606,-1.4457411253167456,0.4160504181826773,0.973418827475549,303094,303097,4,45024974,Hypo (ALS<Ctrl),FALSE
chr21,27007067,27007530,464,*,6,0.8328462294375245,-0.6291186614370667,-1.4457246053296418,0.4160504181826773,0.973418827475549,116470,116475,6,27007298,Hypo (ALS<Ctrl),FALSE
chr21,29519552,29520372,821,*,8,1.4480879807987392,0.3192034808176808,1.4457232265938111,0.4160504181826773,0.973418827475549,135719,135726,8,29519962,Hyper (ALS>Ctrl),FALSE
chr21,36008196,36008877,682,*,7,2.0296521022693574,0.5348492589470696,1.4456528267612276,0.4161212966025611,0.973418827475549,199048,199054,7,36008536,Hyper (ALS>Ctrl),FALSE
chr21,37778959,37779693,735,*,3,0.28190401715462177,-0.7623449031900194,-1.4455183525904207,0.41619808155743515,0.973418827475549,221026,221028,3,37779326,Hypo (ALS<Ctrl),FALSE
chr21,13288526,13290886,2361,*,13,4.569085547166868,-0.48547031616673053,-1.445501741419868,0.4162276142323867,0.973418827475549,20885,20897,13,13289706,Hypo (ALS<Ctrl),FALSE
chr21,33869420,33870414,995,*,7,2.1709900959475448,0.6474774360442697,1.4453820670898385,0.4162630534423286,0.973418827475549,178908,178914,7,33869917,Hyper (ALS>Ctrl),FALSE
chr21,30915972,30915991,20,*,4,0.2975181575807858,0.7175985991089859,1.4453818463335482,0.4162630534423286,0.973418827475549,146640,146643,4,30915981,Hyper (ALS>Ctrl),FALSE
chr21,18045036,18045860,825,*,5,1.569340228654664,0.7203838486633248,1.4453050929604931,0.41629258611728015,0.973418827475549,51756,51760,5,18045448,Hyper (ALS>Ctrl),FALSE
chr21,14952597,14952865,269,*,4,0.4180437748482032,0.45522911459279686,1.4451488313295422,0.4163398383972027,0.973418827475549,30186,30189,4,14952731,Hyper (ALS>Ctrl),FALSE
chr21,44298088,44298181,94,*,8,1.5370818059421232,0.8095053983781462,1.4449361957973341,0.4164107168170864,0.973418827475549,293677,293684,8,44298134,Hyper (ALS>Ctrl),FALSE
chr21,15279930,15280843,914,*,5,0.48460309649229355,-0.5619235342657538,-1.444908617847751,0.4164107168170864,0.973418827475549,32907,32911,5,15280386,Hypo (ALS<Ctrl),FALSE
chr21,42911656,42911848,193,*,6,0.32079871354812356,0.4738314780802003,1.4448908673370204,0.41642843642205735,0.973418827475549,280509,280514,6,42911752,Hyper (ALS>Ctrl),FALSE
chr21,8034503,8034972,470,*,4,3.038296769027178,-1.2128955944866469,-1.4447529030745612,0.4164875017719605,0.973418827475549,3576,3579,4,8034737,Hypo (ALS<Ctrl),FALSE
chr21,19519913,19520481,569,*,4,1.3950650694015072,0.8098105333598836,1.4443707614569485,0.41667651089165053,0.973418827475549,61836,61839,4,19520197,Hyper (ALS>Ctrl),FALSE
chr21,30428798,30429514,717,*,4,1.852254772105685,-0.809810533359883,-1.444370761456948,0.41668241742664086,0.973418827475549,143020,143023,4,30429156,Hypo (ALS<Ctrl),FALSE
chr21,9600857,9600925,69,*,3,1.5638787701794905,1.630498782313402,1.4443656314155786,0.41668832396163114,0.973418827475549,6725,6727,3,9600891,Hyper (ALS>Ctrl),FALSE
chr21,23201212,23201934,723,*,6,2.2529038554614456,0.679680183743769,1.444329508464022,0.41668832396163114,0.973418827475549,86385,86390,6,23201573,Hyper (ALS>Ctrl),FALSE
chr21,10384018,10384837,820,*,12,1.5033573240260545,0.4426972464345898,1.4443114957313048,0.4167001370316118,0.973418827475549,11860,11871,12,10384427,Hyper (ALS>Ctrl),FALSE
chr21,45126384,45126875,492,*,10,2.7284076488332736,-0.5988080681427697,-1.4441487538831284,0.41674738931153427,0.973418827475549,304539,304548,10,45126629,Hypo (ALS<Ctrl),FALSE
chr21,26810461,26811153,693,*,4,0.6899876112647958,-0.4880994773321498,-1.444068930505215,0.41678282852147613,0.973418827475549,114776,114779,4,26810807,Hypo (ALS<Ctrl),FALSE
chr21,29768564,29768686,123,*,5,0.7282409948531509,0.5416023593630056,1.4439400056593252,0.4168478004063696,0.973418827475549,137941,137945,5,29768625,Hyper (ALS>Ctrl),FALSE
chr21,10535745,10535769,25,*,3,0.25808356959143436,-1.1414221065550982,-1.4439157240818925,0.4168537069413599,0.973418827475549,13688,13690,3,10535757,Hypo (ALS<Ctrl),FALSE
chr21,27307995,27308738,744,*,8,1.1657583752984937,-0.49366796330944934,-1.4435161573266106,0.4170958748759628,0.973418827475549,118713,118720,8,27308366,Hypo (ALS<Ctrl),FALSE
chr21,24617282,24617527,246,*,5,0.5213530235742805,0.5243317463832401,1.4434933383441637,0.4171254075509143,0.973418827475549,96678,96682,5,24617404,Hyper (ALS>Ctrl),FALSE
chr21,25283451,25284199,749,*,13,1.751302339120281,-0.6063158773673444,-1.4434870127552202,0.4171254075509143,0.973418827475549,101424,101436,13,25283825,Hypo (ALS<Ctrl),FALSE
chr21,39968254,39970047,1794,*,3,1.7387968099624338,-0.47865443297844273,-1.4434536722644826,0.41714312715588525,0.973418827475549,244158,244160,3,39969150,Hypo (ALS<Ctrl),FALSE
chr21,18934446,18934513,68,*,4,0.2392593873767619,0.704794996279791,1.4434211329092876,0.4171549402258659,0.973418827475549,57787,57790,4,18934479,Hyper (ALS>Ctrl),FALSE
chr21,27553453,27553733,281,*,3,0.7405486121230687,0.9397266617742137,1.4434211321199877,0.4171549402258659,0.973418827475549,120502,120504,3,27553593,Hyper (ALS>Ctrl),FALSE
chr21,35254648,35255076,429,*,5,1.1505810140947854,0.5818494995669375,1.443381096437255,0.4171785663658272,0.973418827475549,192111,192115,5,35254862,Hyper (ALS>Ctrl),FALSE
chr21,31264255,31264591,337,*,4,0.2943375383757554,0.6266397029864553,1.4433266980032262,0.4172789774606625,0.973418827475549,150269,150272,4,31264423,Hyper (ALS>Ctrl),FALSE
chr21,43209350,43210088,739,*,9,0.9003662258916341,-0.34957737222254737,-1.443278167445335,0.41731441667060437,0.973418827475549,282931,282939,9,43209719,Hypo (ALS<Ctrl),FALSE
chr21,40219987,40220912,926,*,10,3.826992303595881,-0.6154596607136675,-1.4432513681398076,0.4173321362755753,0.973418827475549,246612,246621,10,40220449,Hypo (ALS<Ctrl),FALSE
chr21,29899827,29901015,1189,*,5,0.6120986701342216,0.7591002386608331,1.4431984091128272,0.4173734820205075,0.973418827475549,139063,139067,5,29900421,Hyper (ALS>Ctrl),FALSE
chr21,38397178,38397374,197,*,5,0.7784811989952003,-0.453370219711176,-1.443111049522039,0.41742073430043,0.973418827475549,226469,226473,5,38397276,Hypo (ALS<Ctrl),FALSE
chr21,24559626,24560175,550,*,4,0.398912897122791,0.5597661861181795,1.4427469730434348,0.41751523886027503,0.973418827475549,96228,96231,4,24559900,Hyper (ALS>Ctrl),FALSE
chr21,46252162,46252427,266,*,5,0.32963054558210425,-0.585530208653643,-1.442703954673778,0.41754477153522657,0.973418827475549,317747,317751,5,46252294,Hypo (ALS<Ctrl),FALSE
chr21,22751202,22751525,324,*,5,0.7323497816563188,-0.5679190753432949,-1.4426955498922154,0.41754477153522657,0.973418827475549,83411,83415,5,22751363,Hypo (ALS<Ctrl),FALSE
chr21,28538411,28539434,1024,*,7,1.0730703230195737,-0.49650961022025697,-1.4425757187574435,0.41763927609507157,0.973418827475549,127291,127297,7,28538922,Hypo (ALS<Ctrl),FALSE
chr21,42419436,42419653,218,*,5,0.4260059868319429,-0.7160308352771839,-1.4425716921839726,0.4176451826300619,0.973418827475549,273148,273152,5,42419544,Hypo (ALS<Ctrl),FALSE
chr21,5253678,5253953,276,*,3,0.40038784612456324,0.8493877398774723,1.4425296252573905,0.41766880877002316,0.973418827475549,675,677,3,5253815,Hyper (ALS>Ctrl),FALSE
chr21,45589602,45590064,463,*,26,3.242909842787094,-0.36517484505693054,-1.4424245242595102,0.417704247979965,0.973418827475549,310763,310788,26,45589833,Hypo (ALS<Ctrl),FALSE
chr21,18894342,18894937,596,*,4,0.49138302740654216,-0.6311303794236279,-1.4423811317377093,0.4177160610499457,0.973418827475549,57489,57492,4,18894639,Hypo (ALS<Ctrl),FALSE
chr21,16368162,16368692,531,*,8,2.961908650241667,0.5106656885407117,1.4423238295200358,0.4177337806549166,0.973418827475549,41149,41156,8,16368427,Hyper (ALS>Ctrl),FALSE
chr21,36617023,36617107,85,*,3,0.298097350652334,-0.6296890792947573,-1.4422896097445024,0.41775740679487783,0.973418827475549,207292,207294,3,36617065,Hypo (ALS<Ctrl),FALSE
chr21,21787357,21787692,336,*,6,1.1736665372570896,0.31478528569475084,1.442220510185595,0.41779284600481975,0.973418827475549,78068,78073,6,21787524,Hyper (ALS>Ctrl),FALSE
chr21,32535779,32536232,454,*,11,0.9433826784563716,-0.5161468896103361,-1.442126449833295,0.41783419174975195,0.973418827475549,165603,165613,11,32536005,Hypo (ALS<Ctrl),FALSE
chr21,25121227,25121556,330,*,3,0.7981330059106713,0.8560437230100636,1.4419552649077803,0.417910976704626,0.973418827475549,100380,100382,3,25121391,Hyper (ALS>Ctrl),FALSE
chr21,21217277,21217398,122,*,4,0.48450306479262284,-0.7392186664579917,-1.4415355721192438,0.4180704531493645,0.973418827475549,74297,74300,4,21217337,Hypo (ALS<Ctrl),FALSE
chr21,23981051,23981095,45,*,4,0.4150741122588651,-0.45056452437268013,-1.4414901328384278,0.4180881727543354,0.973418827475549,92225,92228,4,23981073,Hypo (ALS<Ctrl),FALSE
chr21,34306190,34306264,75,*,4,0.37224914498265355,-0.7081208809218347,-1.4414230413851608,0.4181236119642773,0.973418827475549,183570,183573,4,34306227,Hypo (ALS<Ctrl),FALSE
chr21,30648831,30649252,422,*,5,0.7662493726104705,0.5798785662171831,1.4413736860314572,0.41814723810423854,0.973418827475549,144661,144665,5,30649041,Hyper (ALS>Ctrl),FALSE
chr21,18854918,18855769,852,*,6,2.0537317768776284,-0.837557433983204,-1.4409522225548042,0.41837759296886073,0.973418827475549,57259,57264,6,18855343,Hypo (ALS<Ctrl),FALSE
chr21,29335241,29335756,516,*,7,1.0520384012614181,0.5620326837291006,1.4408882468356967,0.418401219108822,0.973418827475549,134098,134104,7,29335498,Hyper (ALS>Ctrl),FALSE
chr21,29102606,29103329,724,*,6,1.2491843717527569,-0.3622529083174262,-1.440649749007787,0.4185252563436186,0.973418827475549,132056,132061,6,29102967,Hypo (ALS<Ctrl),FALSE
chr21,22442066,22442677,612,*,3,0.9520624056749138,0.8552182368895166,1.4406333589308324,0.4185370694135992,0.973418827475549,81199,81201,3,22442371,Hyper (ALS>Ctrl),FALSE
chr21,23490787,23492136,1350,*,17,3.283482731290574,-0.36430965752850725,-1.4405110539514392,0.4185666020885508,0.973418827475549,88328,88344,17,23491461,Hypo (ALS<Ctrl),FALSE
chr21,16826561,16826749,189,*,3,0.20676497339720268,0.5344301693404264,1.440307971215306,0.4186611066483958,0.973418827475549,44672,44674,3,16826655,Hyper (ALS>Ctrl),FALSE
chr21,27358547,27358757,211,*,4,0.7524263245677485,-0.9128773286035059,-1.4401645997421766,0.4187319850682795,0.973418827475549,119090,119093,4,27358652,Hypo (ALS<Ctrl),FALSE
chr21,31368700,31368965,266,*,5,1.5029453075631674,0.5216441875750212,1.4401645988949865,0.4187556112082408,0.973418827475549,151705,151709,5,31368832,Hyper (ALS>Ctrl),FALSE
chr21,27819315,27819517,203,*,5,0.3553933880735939,0.6858404799805622,1.4398887853714544,0.41890327458299864,0.973418827475549,122339,122343,5,27819416,Hyper (ALS>Ctrl),FALSE
chr21,30813438,30813839,402,*,3,1.370491094484278,0.9128184272810984,1.4397983598363222,0.4189623399329018,0.973418827475549,145824,145826,3,30813638,Hyper (ALS>Ctrl),FALSE
chr21,15421878,15422098,221,*,3,0.22668353277965161,0.6313377909132936,1.439716830740977,0.41899777914284364,0.973418827475549,33935,33937,3,15421988,Hyper (ALS>Ctrl),FALSE
chr21,10098316,10098357,42,*,4,0.9247498894609713,0.9651797136008301,1.4395528955763857,0.4190745640977177,0.973418827475549,10561,10564,4,10098336,Hyper (ALS>Ctrl),FALSE
chr21,21110261,21111380,1120,*,5,0.8741768136639796,0.6140794249562602,1.4395462306765496,0.41908047063270804,0.973418827475549,73442,73446,5,21110820,Hyper (ALS>Ctrl),FALSE
chr21,22055730,22059180,3451,*,18,5.83582116061152,-0.3772869093633238,-1.439540320468929,0.41908047063270804,0.973418827475549,79989,80006,18,22057455,Hypo (ALS<Ctrl),FALSE
chr21,25465103,25466046,944,*,3,0.5597282540452941,-0.9482352532107728,-1.4394526075990868,0.41909819023767897,0.973418827475549,102686,102688,3,25465574,Hypo (ALS<Ctrl),FALSE
chr21,22877265,22877993,729,*,3,0.39940167700376156,-0.5345693827925867,-1.439448901118473,0.41909819023767897,0.973418827475549,84229,84231,3,22877629,Hypo (ALS<Ctrl),FALSE
